name,1d,1w,1m,1y,all
Bas-Rhin,0.6300855613695818,0.861655465926375,0.5088855035609025,0.017284762185479474,0.16306234071233505
Haut-Rhin,0.5732072619063772,0.04795533379865624,0.4274238068245878,0.8826514765840484,0.5233446218216211
Dordogne,0.6005106195316167,0.009104697469787149,0.016697883629916754,0.0792039373000254,0.1582406935357995
Gironde,0.9497732150897122,0.23419220681239528,0.510486010059259,0.9000561661828482,0.5993144013121061
Landes,0.14098221269698208,0.21020489827189903,0.3544617092313507,0.5418294759862323,0.0848385485191514
Lot-Et-Garonne,0.9865901517560097,0.9400081199995157,0.6343144034284552,0.6716522624292861,0.482278198479963
Pyrénées-Atlantiques,0.7399066671820527,0.1603003958416077,0.457575633705952,0.7737819934396268,0.911551413752132
Allier,0.5957663392048306,0.31484406965562284,0.8217364302420789,0.8103584487827948,0.7255149148957512
Cantal,0.961266438689276,0.30435828665174214,0.32715778111136873,0.5584373639835887,0.06372165367175897
Haute-Loire,0.807666772798729,0.31870103765087365,0.4752657255218885,0.8892354631757641,0.0743831181503869
Puy-De-Dôme,0.46616449306036845,0.4342013081334669,0.4828707378990429,0.3355710731853996,0.019857331475088613
Calvados,0.0754813833169885,0.43104476914611034,0.7649073501162037,0.8630571665186898,0.553881835447924
Manche,0.26923932292647756,0.556609103505699,0.7440275293276636,0.3804153766331183,0.8409154967283826
Orne,0.036240591091928676,0.47950776268836726,0.6860455862324604,0.7077347759701466,0.2682652177270446
Côte-d'Or,0.19610651921888245,0.9705411095322827,0.6584163732839377,0.9079871053671511,0.7184133085097754
Nièvre,0.3008509798974879,0.7252222164522156,0.0431909658103834,0.8365429594900146,0.2195321921721961
Saône-et-Loire,0.8758933350441959,0.022734879687584697,0.2938699631822085,0.8146067964475343,0.37613119642082105
Yonne,0.6071476881845738,0.7797443426097183,0.03622536205832205,0.8932503463321336,0.8886885765902875
Côtes-d'Armor,0.19876005857845958,0.28769757606806445,0.18481712119670834,0.3461237207582344,0.9805294656964897
Finistère,0.368725149118881,0.3934762287220487,0.813200506184159,0.15210829313687912,0.17076004658014332
Ille-Et-Vilaine,0.01555707507770121,0.8279580333604213,0.22792024205620331,0.32972705396608193,0.12921302185488093
Morbihan,0.8091100594383271,0.6189671371849912,0.6293230903904373,0.7355574985640079,0.6695974443700411
Cher,0.9197486596106521,0.3444385892757672,0.1271612931127395,0.4320876574172634,0.716900956693566
Eure-Et-Loir,0.010344523559493224,0.49833212676868843,0.48717915680267887,0.9295115873426376,0.46725428557837134
Indre,0.4263590633125631,0.6078266695135859,0.3648632053824976,0.5850472341770037,0.23940424369471147
Indre-Et-Loire,0.6018807411337901,0.6119818443193491,0.3262861262754607,0.7633260393867437,0.5903835193019649
Loiret,0.06125192587679529,0.6248781692330181,0.34785661581423555,0.2722552687793839,0.3057972214343797
Loir-Et-Cher,0.5214134816628566,0.6249663097510221,0.4076081939827133,0.9108830371835501,0.0640629253147541
Ardennes,0.533467093643748,0.9805513435908024,0.8040184244892891,0.648472348298478,0.8415774149093921
Aube,0.37715026308761557,0.8756425300237741,0.4354492677082217,0.7048100633640728,0.8599807021352384
Haute-Marne,0.58112954513644,0.9812411554281453,0.6819066965856247,0.11029618226608917,0.8841227891556589
Marne,0.6982930589040338,0.6550220750893014,0.8247978617514826,0.23267054653011232,0.7607239336303095
Corse-Du-Sud,0.7430523334075236,0.08211581843506,0.06245739745061041,0.5449646329568146,0.8459133960840409
Haute-Corse,0.44527920669741683,0.22679305433673158,0.5010959459044291,0.5699873219280934,0.9737710751162675
Doubs,0.2803813476198732,0.8193295808496591,0.016257689343367687,0.0158331472610026,0.08691717806854915
Haute-Saône,0.5700254621772955,0.1262433285782345,0.6665449996345533,0.2434092874275121,0.4884791163244687
Jura,0.6740483646301841,0.5478312519529785,0.5128062638651494,0.47969148168666675,0.5181634232976194
Territoire de Belfort,0.15912633231527096,0.9233814357587599,0.519886979158688,0.34759329299380815,0.3179760149080153
Eure,0.11160834299260913,0.23728199288425156,0.612431021943515,0.7048577427883157,0.8435165681040558
Seine-Maritime,0.9951596049142912,0.7229144281872002,0.24286078035883074,0.5656511145128027,0.20026374380642964
Essonne,0.1505428600802392,0.5888651277911681,0.49501732563686995,0.7963800213987746,0.8806418512576848
Hauts-De-Seine,0.4862934101448808,0.35490690172464323,0.6795910816071821,0.826335903163518,0.6801541741426691
Seine-Et-Marne,0.4112867933672538,0.6832227027870909,0.4370102374575727,0.10978196872140766,0.6867160026881612
Seine-Saint-Denis,0.36222999583299,0.8120135844276589,0.9011424560328277,0.26369570445242585,0.7875309466872238
Val-De-Marne,0.8501957035088404,0.00440271988181784,0.14823907213982068,0.7389478793978234,0.0014438743863895986
Val-D'Oise,0.7179251347462562,0.052370740694497875,0.5719381899747319,0.6050459463348702,0.5270918929115492
Ville de Paris,0.4080253017712314,0.472853397524281,0.6810257189385407,0.43584189600940504,0.5145019826208909
Yvelines,0.48551747037254367,0.09767605705668436,0.8809243747154452,0.30430307430124526,0.8769949244386654
Aude,0.24046322048103153,0.188666924350688,0.9212413310559819,0.9201488369535492,0.33661187414582017
Gard,0.20854124907381733,0.6520251164452001,0.31971367177161625,0.24930176261829062,0.7307057835359984
Hérault,0.8081622974226363,0.2855077648535541,0.6626106347934316,0.18096695098793414,0.4426515163442356
Lozère,0.8895772658248635,0.10872042863942888,0.39510495715044425,0.7102269906850386,0.5024925791065918
Pyrénées-Orientales,0.24061515826269364,0.33974848131230884,0.5257325428362748,0.40408154557466525,0.25917051311880757
Corrèze,0.5049679705354916,0.3092575583030426,0.4953742333513126,0.6160299359780601,0.5505166359749191
Creuse,0.8461814605582174,0.11465022890731524,0.4311617104469798,0.8542705414277694,0.6922093340109203
Haute-Vienne,0.1568084089766617,0.7865046097944466,0.5007873895593083,0.8221341950510326,0.10931390040889832
Meurthe-Et-Moselle,0.24522510141936427,0.9729657065656591,0.38830518947851467,0.6573386540172851,0.8563437961212196
Meuse,0.5932228109200842,0.6687115682023455,0.1295150414289602,0.9604051834926747,0.19080001747835662
Moselle,0.966937971620675,0.9045576203011546,0.6527210230632389,0.7850700807329133,0.6920459044540186
Vosges,0.6665154151543083,0.6771771220115037,0.016994779495698054,0.5756905011962952,0.06861787523750063
Ariège,0.7116267619681068,0.3684642676936819,0.5335597480755526,0.8767333748170604,0.7790558636138042
Aveyron,0.6394506729522368,0.6533010069119384,0.3599704298601816,0.436439616350233,0.9918705840477602
Gers,0.0112270239650889,0.5670989114443592,0.31703697754653337,0.3280845417117668,0.18752843369828476
Haute-Garonne,0.09484340043550932,0.24612816477900712,0.22827538928023916,0.07911918645646909,0.9368002421598953
Hautes-Pyrénées,0.9187755436538048,0.26872902497699425,0.17145917792227638,0.9706678246043638,0.09960260861626447
Lot,0.49823283538955176,0.9363430825150935,0.19626292854365512,0.9165207784186205,0.7807625048547313
Tarn,0.17232063274153964,0.1967166378701476,0.5365899161170183,0.5347787982895741,0.6610085831353906
Tarn-Et-Garonne,0.14478868576061132,0.9692443732096158,0.9731480018042457,0.39817941720540606,0.6997341003628743
Nord,0.8597134235233533,0.4717385567659147,0.834839064989625,0.661047328758472,0.8386646477632156
Pas-De-Calais,0.6026914432547857,0.7802098397950987,0.9449026346313121,0.6074556073622318,0.037071920860194174
Loire-Atlantique,0.5889658733081958,0.7269018245216751,0.3046390194288179,0.5937084928529798,0.5366600977272321
Maine-Et-Loire,0.5117852487193246,0.5854264651758817,0.6670315309226967,0.7855025179028277,0.21427303521080943
Mayenne,0.22473883723863475,0.691048362129536,0.21449272337798586,0.9083618045829042,0.13788864539906742
Sarthe,0.3821748272835215,0.8007304051337892,0.1887007606031753,0.4568868998161759,0.36249455662731844
Vendée,0.927558710625827,0.5774176287770232,0.7027867014847403,0.015746018690926622,0.5455094369484275
Aisne,0.8716952938983923,0.9183690233558695,0.37447852215312094,0.5102932383086076,0.4949540230361985
Oise,0.8872222374603268,0.42955243196903103,0.8055451553936266,0.2778709245768365,0.3017311497738979
Somme,0.6607835210339162,0.8223283395993899,0.7146023634417269,0.3886828512890823,0.7971584840405844
Charente,0.8951614524166428,0.036963622235894,0.2504569086265581,0.5681540945312062,0.4259112301915272
Charente-Maritime,0.3024294766454537,0.7081704465858695,0.03646120012215226,0.5210248969385345,0.5989060126558102
Deux-Sèvres,0.5732752346606601,0.44800207022310934,0.9587616468546598,0.8570276974922547,0.08704742040506697
Vienne,0.26661073599547847,0.5054920279076107,0.35452987054071494,0.4733219144541102,0.8828430597800656
Alpes-De-Haute-Provence,0.8904504677512352,0.5614621103776063,0.26577216458503994,0.2874768028937089,0.5046786840850485
Alpes-Maritimes,0.7832477535689278,0.42558794564593083,0.40352688375677703,0.050849787548853165,0.9270381052801859
Bouches-Du-Rhône,0.44775360731418246,0.3634707586145999,0.8502391505628109,0.2987364126282731,0.9837404659475736
Hautes-Alpes,0.5604051021708322,0.3771406529116974,0.1422484372005428,0.38079958092119326,0.8475453682437106
Var,0.03715709523792676,0.9138809340776428,0.45263685755547356,0.8067912409537255,0.5944725614814045
Vaucluse,0.9620026937226146,0.5037253954565707,0.7739992783088899,0.08242220219863783,0.22203422226562075
Ain,0.14380938261934295,0.6446655730168597,0.9756970659705427,0.29788498166305,0.4549894606441961
Ardèche,0.8977239989102247,0.730928439579269,0.1679815150185231,0.7761414623111644,0.6146992842703974
Drôme,0.35833444478128784,0.23116905868066062,0.48170051759972654,0.7295476319572626,0.05543448170149767
Haute-Savoie,0.9349768579126678,0.6205189010588095,0.96737621298293,0.009821558680572884,0.7616145213875742
Isère,0.003687141673588412,0.11756260160124354,0.619585113403996,0.9261294893617745,0.19625121815425084
Loire,0.602614553779661,0.5898062399400675,0.9609998461762855,0.185509810971755,0.7091878037878417
Rhône,0.16004004154643647,0.505034632559395,0.29276607208921535,0.7855398077316339,0.21366055979529397
Savoie,0.5299356414245255,0.3640121356444549,0.5366307825796872,0.28886693862124235,0.23127637494983866
