name,1d,1w,1m,1y,all
Niederbayern,0.674990466203674,0.06403733232272957,0.06990480877795102,0.36470690934653804,0.8161037105341443
Oberbayern,0.7095245098094958,0.5705779601447717,0.38130895140319276,0.49353315594971126,0.7036566864305794
Oberfranken,0.8847919314329142,0.8216859080919037,0.17162607953473674,0.29623670429421567,0.47792985672711763
Oberpfalz,0.47029918406310356,0.7656583918980086,0.24316036381439787,0.49910540129749903,0.2925985692218471
Schwaben,0.5217639149600155,0.1455660902440039,0.4078263730182442,0.2757527690830329,0.6753387666052947
Unterfranken,0.22483453331324632,0.7093834942350161,0.833423504225527,0.7193985935060048,0.5089223148944861
Freiburg,0.33240620714257396,0.694240337880339,0.6881133766338092,0.7296265933443945,0.9384834088549637
Karlsruhe,0.5425706297733638,0.7296071986382484,0.511161649667591,0.5839230402705657,0.09361542938229384
Stuttgart,0.8287275044194128,0.4950692220025581,0.4734937422170622,0.7649198245606447,0.22703528545974794
Tübingen,0.4065057229637876,0.4017614252860172,0.11087636861644623,0.8252247844015078,0.4302762965861858
Mittelfranken,0.7501175166816523,0.4320138365085938,0.4485591171509996,0.03238070243097679,0.13387668825927168
Berlin,0.5886318648595263,0.4837808044597197,0.9520259020668362,0.591917457066444,0.05680419821865146
Brandenburg,0.21775445728852172,0.9736739689994948,0.32868851240225216,0.06390273165581062,0.20422965911198876
Bremen,0.135009583684649,0.7314827087237397,0.5295650501995858,0.2832536922553244,0.48470928787693734
Hamburg,0.5965232836779517,0.5756899612891088,0.4907529360733299,0.2997307769662584,0.08685257475858821
Darmstadt,0.32478810407055647,0.24297888360384357,0.14909990876642154,0.42515880648368076,0.25861555732780295
Gießen,0.18651894120092805,0.526424325591538,0.6738501094437703,0.2995175497477357,0.9788810425499325
Kassel,0.2609741233034202,0.22275105945221862,0.8536958309927045,0.46904596031684054,0.19506700778154984
Mecklenburg-Vorpommern,0.33217324954414873,0.368379464904505,0.4299989201635894,0.696130613555861,0.156563835434273
Braunschweig,0.16262664896319712,0.3873123308022406,0.9315371426107905,0.31260414545062665,0.19889232982907268
Hannover,0.31629763325467064,0.006173347912497573,0.8625655039993958,0.08216386744139326,0.3970408250246107
Luneburg,0.8896350853969285,0.1548426571159054,0.39028799454282803,0.6582091118627719,0.001757474261970482
Weser-Ems,0.39685177606011723,0.9109933450914461,0.6209596309537881,0.045457596016900914,0.4961575063560062
Arnsberg,0.1157052907845233,0.6443299442716858,0.0778103411748734,0.969399937768794,0.2848472376821767
Detmold,0.021084851415208772,0.004393273988570479,0.6760990306658827,0.6326871881693428,0.24279912030109063
Düsseldorf,0.18249298687298887,0.10744143853967714,0.12655000086859103,0.9937550484005696,0.2582306184313654
Köln,0.8917943185281761,0.9260553797083219,0.04429241740940737,0.48605906199856774,0.7095736938913296
Munster,0.8914043407312788,0.32616498231740876,0.052328975843532244,0.292852250611671,0.58561784979947
Koblenz,0.41949473985878194,0.19737431935001482,0.23789674555404883,0.2053117260452868,0.010189209803489807
Rheinhessen-Pfalz,0.031392959153278666,0.8706518816360018,0.9784404530789661,0.11213638340503684,0.9893361207191718
Trier,0.7211110475702381,0.506179748918741,0.6163880486501133,0.7306895847052257,0.4640043992486351
Saarland,0.9514706971154446,0.07530212069123976,0.7020071329779262,0.7567323537588536,0.4427835191450389
Chemnitz,0.854407785954183,0.12290703261644487,0.7420004180224251,0.27685083764825213,0.8640697144835121
Dresden,0.48226878979113197,0.3487287510189023,0.1332138914036387,0.5634727022948265,0.6003315970774159
Leipzig,0.9215835541960644,0.013813453563294331,0.7108678484154097,0.43681551698195265,0.09337924914514895
Dessau,0.28913589178450305,0.4990012851848361,0.9896329201989831,0.912823896218385,0.41304390259275514
Halle,0.8575568831460978,0.5346197270471482,0.4568901344821882,0.6086337277464579,0.5913955785820226
Magdeburg,0.034608212984357234,0.6429177253435567,0.46635199419880036,0.8820955339734164,0.590719967135948
Schleswig-Holstein,0.45520707033108776,0.002375257037504297,0.8513890326784861,0.6669330577841833,0.7776415053104634
Thüringen,0.8863701209651399,0.7075182032517365,0.9926003870801217,0.29223438887599373,0.7655839598045152
