name,1d,1w,1m,1y,all
Amazonas,0.8729618411416328,0.15991670705409256,0.47511431156982675,0.9514510103359716,0.9801623025596278
Antioquia,0.5442026263027814,0.9283702725692201,0.19977022771939934,0.7525245586904642,0.13648529149969968
Arauca,0.2864048457113374,0.30463942011474043,0.5516974823762162,0.02963631655435761,0.13038212019798345
Atlántico,0.21358925729241496,0.2800154128344766,0.44658764805577167,0.17811568646350995,0.07003247629913156
Bolívar,0.6176362601835539,0.5326364070510318,0.5599905102447359,0.5629583895397038,0.04760280075261292
Boyacá,0.9823494873897518,0.19513287381358713,0.07678784399353944,0.5868276175341359,0.683927880012031
Córdoba,0.2939040562494135,0.17576932329771444,0.8404798832157151,0.4604733609203999,0.5791996646500606
Caldas,0.15542639830862148,0.9484032450331457,0.3244517556001639,0.4078244323896022,0.11159923979971398
Caquetá,0.8100991293347248,0.3980154431070073,0.6554656516807246,0.05617637511512252,0.004698790705904954
Casanare,0.5250236859813302,0.15796921168875033,0.5980594405472566,0.6589222477036606,0.907109657250483
Cauca,0.17618017785423812,0.958051596906633,0.0800508167800934,0.7339645688878801,0.2711544860021502
Cesar,0.4761132082765205,0.4986795809318859,0.07396610034854723,0.1674681716052442,0.6704824931404632
Chocó,0.056725323165968344,0.06793941154283023,0.08378080164637536,0.5370346445435219,0.619139496327001
Cundinamarca,0.23806864930968197,0.4252055757189638,0.21284568436118212,0.2692630099066049,0.7810765294841648
Guainía,0.21857350849858792,0.17616090588026334,0.42709396315975123,0.6045812206333739,0.5285026876788246
Guaviare,0.5228350863286316,0.8207527959532643,0.06051072337281482,0.9894566429123345,0.43581117714322015
Huila,0.18777067556935856,0.013684754331849458,0.22453630785613155,0.8707805146531226,0.5856255153134549
La Guajira,0.41457957582899985,0.977464945374371,0.8453857667176364,0.13908156354991041,0.4594206956361897
Magdalena,0.7094901429010829,0.4621374832783194,0.1947305139755816,0.4792799031299839,0.30904623313113033
Meta,0.33774483560818425,0.031225956071017857,0.3338288900158125,0.16194940663574753,0.16841058296838918
Nariño,0.5857186039047027,0.11966238062476964,0.9616736101025628,0.3005351992577645,0.6192637693959274
Norte de Santander,0.12429123494540051,0.644771449032805,0.1275491482239388,0.1415567942779984,0.6047427584016934
Putumayo,0.5947678855211338,0.7900901054601768,0.584294074935353,0.8892867935650569,0.9604238288338083
Quindío,0.17718798007829906,0.11258940779675242,0.7590120039054575,0.04960001912233347,0.4075499619989207
Risaralda,0.4450596896400819,0.562701663810274,0.09951763650950352,0.545065084835231,0.5100061008227574
San Andrés y Providencia,0.6919810371361823,0.049742582487467324,0.8820132860424725,0.8079695140891607,0.007711990115057632
Santander,0.8864053726388668,0.5450483865725702,0.5298921647207053,0.1762254603916944,0.6798676498955877
Sucre,0.27540819269347794,0.9842122874405991,0.7490827484744232,0.6711472775792191,0.3468729449481671
Tolima,0.7991761216008152,0.6557173134208165,0.3799577622020799,0.03532743813672434,0.9913876103060942
Valle del Cauca,0.10657030053138528,0.9204477119353942,0.5435460308108129,0.979800407568064,0.33735307426307004
Vaupés,0.15545369467519687,0.23289957497996894,0.1345451841299634,0.2551490944025887,0.35751691022070664
Vichada,0.44867766181777324,0.08230158710050217,0.2834959560021696,0.45896188210123723,0.9867372445450712
