name,1d,1w,1m,1y,all
Buenos Aires,0.18111820035563875,0.38485905840074597,0.9951220207276782,0.7246447846208582,0.625006581317993
Córdoba,0.5601640817854318,0.07347971326043734,0.3238769849302725,0.5420988683417881,0.8440986888545516
Catamarca,0.47351846256797925,0.9632050514217548,0.2755157538089218,0.7998205791683776,0.38436475659842606
Chaco,0.25911715245273637,0.41236664125327294,0.8353290750260806,0.6539641616094345,0.12880242958243615
Chubut,0.6806278167535551,0.8751051814010355,0.917117937907998,0.14046839247068899,0.6672682448760022
Ciudad de Buenos Aires,0.20928720142711899,0.5560127868715696,0.018783650534444973,0.6627845308885467,0.4240552248659598
Corrientes,0.9335741519994034,0.26208358055517,0.4531610772608844,0.3626369760002677,0.4232238161056098
Entre Ríos,0.8890709782213806,0.8442503692697594,0.8540347375221251,0.7637473412847299,0.6043396142437555
Formosa,0.3573393224360192,0.14747807453540918,0.48495220619129986,0.0985413759471987,0.3529350998925468
Jujuy,0.17932111973457765,0.8433924666619247,0.9470400526413872,0.15046994704402838,0.5257746031884345
La Pampa,0.3614814538267862,0.7537683018879983,0.9551702005897343,0.6698507331470602,0.9187800943491092
La Rioja,0.3565216695194052,0.8669075410868552,0.6645679327059524,0.8012381194358011,0.5469065273507988
Mendoza,0.38069648998110317,0.4391504991563492,0.7781390393189052,0.50070390267624,0.8833346084986718
Misiones,0.08374059432196945,0.554899848641228,0.2219601787560841,0.2346568535830441,0.34237384380549196
Neuquén,0.21855874427090272,0.4186658763152379,0.9695990884270581,0.7469086041642435,0.3323605849222657
Río Negro,0.7572732791618783,0.22757640320682548,0.8545282957181309,0.4201975662265858,0.19711021527301098
Salta,0.809882985212219,0.18565300066414392,0.9863586229278186,0.8327999175105694,0.20005952245315994
San Juan,0.7432292759115948,0.1855842040741782,0.43638998103069115,0.28482158139094504,0.34598287700458263
San Luis,0.4305492898390869,0.26432597836795235,0.8646491706008874,0.695601903433021,0.736641667095342
Santa Cruz,0.24566829592065131,0.5810666835120152,0.17731959270087316,0.5839152072663985,0.7408648349985665
Santa Fe,0.1206929330030142,0.38450651834887306,0.17513283153814752,0.30927200310504366,0.6929613732039839
Santiago del Estero,0.19826733318762058,0.17995719794632659,0.24878287775016295,0.8404141133997193,0.7972626836024486
Tierra del Fuego,0.7015134708611284,0.9909339678425589,0.647434347054337,0.1194357236604997,0.22466882288285517
Tucumán,0.5607851508075165,0.6368935107386439,0.31364577728834997,0.6967547208235746,0.6820176667906196
