name,1d,1w,1m,1y,all
Carlow,0.5261283804379842,0.5221266667820661,0.0753235901859719,0.4818577916497142,0.8721098178434965
Cavan,0.9731892278311863,0.4428411658352127,0.9183622939795933,0.8353602043879633,0.6223986007809414
Clare,0.4538264432159653,0.2502324183161858,0.15118633384584068,0.5383214329102786,0.4581405859644966
Cork,0.9315605972849651,0.9986615850348393,0.6937485482543939,0.31775652349800565,0.003641208788594308
Donegal,0.1275837482504093,0.9548848633207349,0.2634331357785664,0.14562037052969445,0.18910216642966926
Dublin,0.1252367620428424,0.6549666167200999,0.37690004302321933,0.8342782811475937,0.976443204416153
Galway,0.7295496648803138,0.5120882022712349,0.7009588628797819,0.34655097435156557,0.6830944167715596
Kerry,0.506833465768937,0.3202635540169618,0.5192434149275472,0.16760596914956272,0.5399632932719929
Kildare,0.6389600424189648,0.3831975500101068,0.909503088731162,0.04841977064780201,0.11110490762870917
Kilkenny,0.4407866444174935,0.7882503174462256,0.01713141444131061,0.1270268404781012,0.4611167182857373
Laoighis,0.8093883234049574,0.3343147210136891,0.4634648136894507,0.03383805833940423,0.33178288970576586
Leitrim,0.7499880475391566,0.05629983659124993,0.8611802901702268,0.1347356015762632,0.7983510941861642
Limerick,0.07250922635845725,0.8229567299099988,0.9656303796608321,0.11916177157822094,0.9068517331297581
Longford,0.09799869810092332,0.40063000401607873,0.5920572318413745,0.2052260201203846,0.7244490518190448
Louth,0.5105556133871211,0.9473405297143722,0.8455632037339665,0.49672609095749154,0.01615429817181857
Mayo,0.46877337773141636,0.1451775951784674,0.8950592081767782,0.755309913290153,0.04185878462400794
Meath,0.8697355927324921,0.969351698729347,0.6518338090180447,0.2680708287747289,0.8208230959825916
Monaghan,0.4881661142571879,0.596577310395283,0.6152684533890903,0.8244920756121414,0.6692282008902718
Offaly,0.07471061130311119,0.10478542379307998,0.23069289847536956,0.09175376240606903,0.7554510631982352
Roscommon,0.3881861285514152,0.7577590853744105,0.129232447138674,0.42659326423476895,0.9671087977567042
Sligo,0.24340408767887345,0.4100295751446742,0.33643528678899237,0.1990888443374248,0.12375211241525252
Tipperary,0.45272356807173175,0.2112496838765925,0.2599418572972867,0.7422033740365686,0.910065653212922
Waterford,0.26469543617379443,0.557257550590507,0.8652064399338381,0.6812828954402027,0.24311037801892754
Westmeath,0.6293280103245571,0.39913965136267926,0.9827559885630882,0.7274365903410862,0.9943742827924978
Wexford,0.8124469604685008,0.4325916630635659,0.03942572143771217,0.2840988556050711,0.9701560428761201
Wicklow,0.8656061918493099,0.4251931745480939,0.19238405388249324,0.5363817873663085,0.966058030674987
