name,1d,1w,1m,1y,all
Aichi,0.7542706423199109,0.3713137997072343,0.49384992634731817,0.9899395957128968,0.24139236024351174
Akita,0.5834532964035245,0.41767180346886124,0.8343168334345284,0.5261866112247574,0.7682710650112232
Aomori,0.2780539542751216,0.16201109651772316,0.6808632930590236,0.7999216622506977,0.12715587899910896
Chiba,0.3510704371912393,0.4612061850530442,0.5927028663705738,0.9142567478896875,0.9098876204779723
Ehime,0.2951362157235907,0.1537751924487254,0.12425358776452367,0.9595385924929644,0.2719178340986662
Fukui,0.82480295290319,0.36303887252256306,0.49187218119315446,0.3890131280593163,0.16151883959786528
Fukuoka,0.2280919717744544,0.25221127476633143,0.0465527227345105,0.8735849117633169,0.7908056612748574
Fukushima,0.7346341877134762,0.7573355681115443,0.29383239366123337,0.366838203782744,0.03344593918912375
Gifu,0.5896908069912938,0.5052546824888501,0.027859649620702198,0.8891055654426545,0.934465696907288
Gunma,0.028484084709838875,0.035372749037615336,0.8778036340969108,0.29198334063430464,0.5384730784728547
Hiroshima,0.46890930900170624,0.06369709141732272,0.7586393678395502,0.6189322263377067,0.838911862423382
Hokkaido,0.2023646011882294,0.5555520689423352,0.38451917488700627,0.41491727713903215,0.7650074262759268
Hyogo,0.4264754627682785,0.3541332909190186,0.3237831676377052,0.9063557200984956,0.7640427109778736
Ibaraki,0.45813712342314916,0.74316851182372,0.29380763095027007,0.3909637557720652,0.004643118558828485
Ishikawa,0.629087677418148,0.7467935065915055,0.5692845247961211,0.9946750557881449,0.28856765117972893
Iwate,0.3876177262832293,0.9780548684554896,0.6945675512558669,0.43877546382611043,0.2841613407868563
Kagawa,0.35838630425777873,0.6234940673627297,0.5211053096812339,0.3054485424272866,0.011499966396232297
Kagoshima,0.5316147268207192,0.9137582641802162,0.2170528704493362,0.07131044088511262,0.5541700148285811
Kanagawa,0.42152612260818,0.9243156309761148,0.43701238465228753,0.5287453512850573,0.6334070535096875
Kochi,0.2962914731646865,0.6604522649786725,0.22016956075917138,0.7877672129576558,0.25259201469164994
Kumamoto,0.7573069665824106,0.9393629246512404,0.9849716787534557,0.054356672626602265,0.033419163104703165
Kyoto,0.48954119286094055,0.06545176199398872,0.5928750537872641,0.4570927710467185,0.17465501116331184
Mie,0.7214236669398035,0.2745839342133829,0.6079022890332502,0.671479918184525,0.6739659225346065
Miyagi,0.6656643604986697,0.9610624864406506,0.11103487050320582,0.4757860728671435,0.9887415266265398
Miyazaki,0.6591553052468059,0.5373932083362856,0.9613070068254015,0.005107649107579992,0.05328619310615401
Nagano,0.5604606120257604,0.4742281774566198,0.9618376522180813,0.9185766065046119,0.04080974687218708
Naoasaki,0.0014690673973524193,0.12243188764139001,0.4276278280403727,0.10291381935857202,0.06077455709301072
Nara,0.0008715347831732556,0.2157692804066883,0.12839259277994286,0.508632305219601,0.7982263590108472
Niigata,0.6353039324060599,0.9742903707739351,0.22701109941043573,0.40280494685279045,0.906935578875441
Oita,0.39145830002897397,0.6378638543491986,0.016015132954069755,0.3959248021546664,0.040102050470262385
Okayama,0.7882447617710227,0.270911843043675,0.798257882989524,0.5598292393201484,0.7850909635420583
Okinawa,0.01210725962033532,0.2686036556170155,0.15277341931596522,0.5047850561267684,0.9039725134027957
Osaka,0.9010820867757398,0.29036368597653517,0.8272007453714328,0.20017185285956063,0.2918354867052838
Saga,0.4297160957559317,0.3047606667106806,0.6992972253892196,0.5749014238694635,0.45521752886173383
Saitama,0.3673582083024166,0.7000314406074729,0.5182905971381725,0.12800155283733483,0.04275861616424492
Shiga,0.0009525246564410228,0.14405903704931955,0.14626665053066035,0.5954271081531728,0.07357395926250643
Shimane,0.25581188006376465,0.6643023106553761,0.2422012387048833,0.04722263420598549,0.6088558134132689
Shizuoka,0.7784174648980137,0.5954293050723273,0.8396786516947221,0.18786996428765057,0.13498822670585187
Tochigi,0.29688286840389666,0.5415302806121502,0.17765885849551033,0.7793174573096541,0.24468587741533887
Tokushima,0.7905845502474546,0.768549727161735,0.8771495182685473,0.7734952357113641,0.6181439873235551
Tokyo,0.8531493321451004,0.9759935521561279,0.055927687449602526,0.5401713483458116,0.41981555743319465
Tottori,0.5677891291030143,0.7424356959496963,0.6712179770620714,0.05689818387267387,0.4310134530189914
Toyama,0.5967274424288755,0.18707296828324138,0.6618500094634236,0.30573776954218557,0.46449781676388746
Wakayama,0.42162004468957115,0.4733860483029325,0.9210694078781674,0.07536675727290831,0.267064466830795
Yamagata,0.14759950500615526,0.5461566403970303,0.9471180952740293,0.5381830402534277,0.8020412758280351
Yamaguchi,0.5813468341297654,0.5138788017867116,0.7730348605997027,0.22653222593683164,0.8426990901999404
Yamanashi,0.4659920087721855,0.5208911248855719,0.4891587725306952,0.7527589589108109,0.1771401823595522
