name,1d,1w,1m,1y,all
Aïn Defla,0.3570517803651575,0.6498357235029081,0.2603225915592382,0.05343008570309438,0.9041910657523642
Aïn Témouchent,0.07970460679917601,0.1686710970273385,0.7060260834546408,0.8572020900883105,0.0032903077726121888
Adrar,0.27114133486604175,0.46856832274911797,0.7641996247203607,0.4188417837147148,0.7243776737841298
Alger,0.7565993784034539,0.7568035902872375,0.32456290580842817,0.983585446641597,0.10337149588177064
Annaba,0.9028131422261113,0.42425754265077853,0.8091387608451112,0.3120302616841467,0.1918929936106306
Béchar,0.3681207542013416,0.7818386361697532,0.04015213236535653,0.7786687357609631,0.35011505545726496
Béjaïa,0.4024342710450799,0.1120798499211676,0.2734498249698962,0.6407086644124128,0.7195029264314324
Batna,0.0626710411601169,0.9612287748183208,0.09139183454366895,0.8032957708203934,0.13514060249202597
Biskra,0.13047158129655745,0.23619241317816508,0.31961446834005536,0.3418973163878668,0.9787496459113069
Blida,0.014633958819493476,0.8781772604014032,0.17659079537287692,0.08622255974104043,0.3731892039432787
Bordj Bou Arréridj,0.621211941504537,0.054753214683229245,0.2725801750397314,0.07183880733040038,0.22825055692876184
Bouira,0.9451716153457761,0.14067889112393706,0.9821377068424475,0.4822056556277158,0.7338673526902109
Boumerdès,0.9396672831586566,0.8792964011547033,0.9936571699811092,0.4811013994823313,0.9792246879368371
Chlef,0.23671189241512813,0.633023553545919,0.7514293677397722,0.2676427099318959,0.1342711540284366
Constantine,0.1726535552356534,0.8362360948571917,0.8290784601317387,0.38877119968493734,0.07596248010356521
Djelfa,0.3213826055722403,0.35461129526895785,0.2511538470850967,0.13144668195072295,0.7843002640712601
El Bayadh,0.6683802908551884,0.7404556981297095,0.655568170089118,0.4818836744132532,0.6892728774404376
El Oued,0.5615947439595443,0.17545301672478275,0.7162774056659061,0.9740856846982502,0.7441339224605015
El Tarf,0.7021966495626517,0.7699360399376127,0.46198451427653575,0.3595985103507955,0.38999335125439294
Ghardaïa,0.7339751780623893,0.6990188818642897,0.516669284730795,0.4695413642531697,0.5961289962267412
Guelma,0.9043496573446246,0.4081261032507668,0.5649733876055248,0.7192768748242201,0.020832298608000954
Illizi,0.07903952666527292,0.0040401557352386375,0.4025599290592641,0.5490812738216088,0.4529513844700144
Jijel,0.6047214547570652,0.3085285849246041,0.5385284704148929,0.13511223815472895,0.8012959548797917
Khenchela,0.003012735523241439,0.37217452507750715,0.7361711062640216,0.5749220303710992,0.7624196794706662
Laghouat,0.28737359049540123,0.018683468915305035,0.03228462899475404,0.13440405557607893,0.6435129893513665
M'Sila,0.3065431947864957,0.03432577724259245,0.42510049789758053,0.07582053058267801,0.8012417033622997
Médéa,0.7992764475388315,0.6760031904718518,0.8493891671240934,0.3754981091258386,0.6274560510052859
Mascara,0.513239170564102,0.8514793003789343,0.41903039999041747,0.03398231664397344,0.42924595933391674
Mila,0.4823571638612295,0.6100625928977027,0.9348713456581472,0.45622566023305666,0.22396379304409397
Mostaganem,0.577182690281494,0.44878077507761127,0.9058625756590731,0.972152292234227,0.8070831534114332
Naâma,0.574580949748075,0.6714343794936515,0.877754411035441,0.8499552774723568,0.7938170818432616
Oran,0.3032544691806419,0.8140078262941531,0.7732735084894465,0.9439703444344206,0.8186016681756924
Ouargla,0.6208030260252068,0.06526867607696418,0.19674491757818868,0.7945336736284264,0.6069312740468481
Oum el Bouaghi,0.582213544642917,0.48451888280057875,0.30357245625206863,0.28357152943619046,0.39588802564163017
Relizane,0.9616122306762677,0.5432167077065477,0.3544885330413514,0.7918356539320713,0.5046534451380023
Sétif,0.8769142929760254,0.33350389638475053,0.8547931307925771,0.707246726290021,0.5003478964356668
Saïda,0.0637253963143718,0.5638448339216455,0.5103071091771963,0.5615379839601561,0.17666662127045285
Sidi Bel Abbès,0.345029780105374,0.2810492287925518,0.5036897169779138,0.726159586899226,0.2362088003990832
Skikda,0.11088059436670428,0.6133717220567543,0.8393397683641597,0.15187395599420062,0.9260642187948369
Souk Ahras,0.293448815429197,0.18832198343157558,0.5935439636803133,0.5207262289373754,0.3212711338092922
Tébessa,0.49504329312366924,0.7450457944678751,0.9852415845939465,0.2890670454410291,0.9334818223854213
Tamanghasset,0.8767433682764376,0.21593386997573139,0.4383962874604559,0.1528704571753745,0.998819878444495
Tiaret,0.4020543354627155,0.744158038079288,0.5819067433953482,0.6248348506553992,0.6036238583800186
Tindouf,0.24554629273331208,0.9586187435626076,0.9413834073043037,0.4375104135823632,0.7702264809736105
Tipaza,0.16464448724403602,0.5408315894936255,0.37724062041728124,0.28954046506453157,0.014411185018855854
Tissemsilt,0.24525054010417902,0.6840038807392621,0.6635607403792575,0.3315890217052333,0.7366071366278144
Tizi Ouzou,0.20558846824644983,0.9310283952814593,0.09256329646172834,0.8275251046684471,0.8772221073518698
Tlemcen,0.2603674879310528,0.5766787038757242,0.2568655777769614,0.3748280077511271,0.008690771923621998
