name,1d,1w,1m,1y,all
Abra,0.7459555832212835,0.9768902768373731,0.3216675643010687,0.9898024952166262,0.7440755584997215
Agusan del Norte,0.12085364487994021,0.6493611896076249,0.17822835626708655,0.3135910290987166,0.6555833596011533
Agusan del Sur,0.23376148174031797,0.5870933219500543,0.5283173728901263,0.6452603411990085,0.15503601614327533
Aklan,0.08751116132226633,0.9665757729571215,0.715781574322512,0.5832691394353637,0.5877024968405449
Albay,0.9774280044343995,0.649162081165236,0.8397326910482252,0.7858961453062083,0.4810462566706346
Antique,0.770452173606946,0.473040799984896,0.9714357480183803,0.2164340127218619,0.7233550882491464
Apayao,0.29941272338139424,0.5795248496549464,0.8881805018651572,0.7805252199736824,0.11941360557110559
Aurora,0.42177409189858583,0.08959413557699003,0.6174105336133078,0.19633818941328351,0.21533111032795782
Basilan,0.3454840945157571,0.8907353257213991,0.5903662320531718,0.840662931431911,0.9102556435967631
Bataan,0.07568725739380366,0.9606816587676169,0.2638198435733301,0.5724692494788884,0.5129723859262807
Batanes,0.4325861118587122,0.3135581830762276,0.7374867010622042,0.14141147315187597,0.6233257480168818
Batangas,0.033111728380667116,0.14758092373394405,0.8837273918082807,0.5300751600520602,0.26576885337323986
Benguet,0.6350313974709721,0.42688226935538043,0.14038601287721741,0.3256826069537794,0.8163898239324467
Biliran,0.7788139483684454,0.3704565827592138,0.21833006694904944,0.02048405825584898,0.5785754529002601
Bohol,0.6566822836913069,0.40504563651576264,0.9401102685111415,0.9518048008352827,0.3281535737463549
Bukidnon,0.4843841366788668,0.04458899869539612,0.004805845070023906,0.5138823513722101,0.3563692751834405
Bulacan,0.35570837898796803,0.04659504857244523,0.20657978963426782,0.102770052847457,0.7016755685720918
Cagayan,0.40538164294465606,0.5370693156283626,0.7990226623728857,0.8006255064008997,0.3546089713785491
Camarines Norte,0.9819623623539654,0.8132208230568513,0.26889426929731575,0.764935070955042,0.42265824219042303
Camarines Sur,0.29048099533981775,0.8741049240192151,0.7537408734970908,0.08759718616585743,0.44169518145388653
Camiguin,0.7134594563027171,0.6288862001083699,0.7551839649679024,0.05787645516483941,0.46100635677627577
Capiz,0.29265531893884966,0.7228517797155194,0.931259593171516,0.21981263188554334,0.7820649997580429
Catanduanes,0.80634196217362,0.005444709448558016,0.10672060766505964,0.2745893470874925,0.837850147215732
Cavite,0.5816807556688302,0.11494016671872453,0.20847145021915792,0.3084194191163674,0.11836924305477547
Cebu,0.7521793667959518,0.4975121109886701,0.05707755213800925,0.8309089590001545,0.10676883302423523
Compostela Valley,0.06157902432230655,0.8345982298115054,0.861840004739237,0.13228546254009965,0.9790020542195693
