name,1d,1w,1m,1y,all
Abruzzo,0.5259601789629438,0.6958351811674347,0.20833920444254073,0.566193999149816,0.7810540515331514
Apulia,0.3758032288851725,0.22458697772533076,0.12089866334207655,0.9206470463478335,0.1711697823331505
Basilicata,0.013780897232891332,0.9025831869262859,0.46838339225581704,0.4538792699139713,0.2869324150719842
Calabria,0.6951698265644046,0.4287806566314567,0.260256636359266,0.48507967017644826,0.3607094213550809
Campania,0.9803968059052628,0.32408123158753066,0.9185906718299878,0.10510545863021314,0.6393394951879334
Emilia-Romagna,0.7136565478711381,0.9792210008078226,0.29177480666665256,0.7026862480126694,0.5951834297227586
Friuli-Venezia Giulia,0.7904723044762877,0.2760694456180727,0.26235438703485114,0.9412673524578646,0.9285892318875067
Lazio,0.6469141490254853,0.7853137690820016,0.32089741474528966,0.2443343950838469,0.8037446844478029
Liguria,0.5784011056225848,0.4954465165109575,0.6711683875190962,0.3513666058743591,0.2157112560434945
Lombardia,0.5562766219739022,0.12432765034431281,0.7087878918297317,0.08453875584638104,0.23180239561245497
Marche,0.9334436002189017,0.6840740302772618,0.48961042107449815,0.0701087954853793,0.24512845293961505
Molise,0.5860976381482131,0.6655170021738274,0.8263435625836916,0.5060879247404051,0.28977348150081184
Piemonte,0.7528913454393779,0.25849462282749547,0.5800372268677791,0.09081114795733725,0.9966876328273877
Sardegna,0.11846137906736598,0.7136826660323423,0.389295491092588,0.26002948154104155,0.1484784097917089
Sicily,0.8485509471801119,0.2657970716580601,0.5364370865598247,0.7880923203664976,0.15815356856916385
Toscana,0.22931068236034824,0.33287054085236945,0.6822202914059109,0.656342021945606,0.862081648913379
Trentino-Alto Adige,0.8564740056499826,0.7507207033020541,0.34684393565456295,0.6688867985133797,0.7370946203244698
Umbria,0.5031394979958189,0.5616821086085412,0.09696314462674127,0.5160889781804621,0.6737173253257348
Valle d'Aosta,0.5065087031325259,0.7126661539279568,0.09054566473484604,0.6590230447003909,0.8811884741686599
Veneto,0.7880339822390615,0.5629942932574384,0.029832308744865976,0.5264550498361997,0.15620039718635126
