name,1d,1w,1m,1y,all
Århus,0.5111427377635792,0.9528953744553835,0.21226083699642628,0.3740842040028818,0.6783433778396586
Bornholm,0.15550862391178288,0.6827240693954547,0.797424206194401,0.7743671152076536,0.15321518904659825
Copenhagen,0.39853894748189134,0.4691732133771561,0.31896909998325496,0.052282915719760625,0.8483714452298753
Frederiksborg,0.03909396730868353,0.5612763955223875,0.28590335766183705,0.010399077390231715,0.9423810448955295
Fyn,0.5771034029220273,0.6190788949725946,0.48893093777367413,0.562836269934646,0.011259470348624068
North Jutland,0.9724859091606298,0.6993893595592415,0.22065644248757577,0.22469687669550154,0.7591392440418396
Ribe,0.9681962405933168,0.8106805406392228,0.8089577052780005,0.8162972505309702,0.5198797769604394
Ringkøbing,0.20493413611228417,0.8857517015341563,0.3691506911709347,0.5585209248914935,0.3274643990897246
Roskilde,0.07684111794764958,0.1816834539123554,0.4762860419225259,0.3604554174446992,0.009891791733071198
South Jutland,0.5824537959114968,0.8185169714085265,0.6622686414661849,0.039532070318728296,0.8484554863042951
Storstrøm,0.7778134277263464,0.9924289092822901,0.6591727731068261,0.6037036024547385,0.9899968107593605
Vejle,0.025286857327826873,0.5693642421688924,0.7106810504729807,0.09571392211638186,0.6093840225083484
Vestsjælland,0.02108947055952659,0.16187832675272695,0.7236097004887801,0.5695014802185023,0.19523211510916305
Viborg,0.825401492565693,0.6839069340493995,0.5649769994755889,0.46118456494045823,0.16645379608639288
